
logo
League 6152	
ResultsLeague Table
CHE	1-2	CRY
NWC	1-0	MNC
WEEK 22   13:46:00
FOR	0-3	TOT
LEE	1-1	FUL
WOL	2-2	CHE
ASV	1-2	NWC
MNU	2-3	BRI
LIV	1-0	BOU
MNC	1-0	BRN
ARS	2-1	WHU
CRY	2-2	SOU
EVE	0-0	LEI
WEEK 23   13:48:00
LEE	3-2	WOL
WHU	0-1	LIV
SOU	2-1	CHE
NWC	1-2	MNU
BRI	3-1	EVE
BOU	1-4	MNC
LEI	0-1	FOR
TOT	0-0	CRY
FUL	1-2	ARS
BRN	0-2	ASV
WEEK 24   13:50:00
LIV	3-2	FUL
CHE	3-3	TOT
ASV	1-0	BOU
MNU	4-1	BRN
ARS	0-2	LEE
MNC	4-1	WHU
CRY	3-2	LEI
EVE	1-0	NWC
WOL	1-0	SOU
FOR	0-2	BRI
WEEK 25   13:52:00
TOT	1-2	SOU
LEE	1-1	LIV
WHU	0-0	ASV
BRN	2-0	EVE
ARS	3-1	WOL
BOU	0-1	MNU
BRI	0-0	CRY
FUL	1-5	MNC
LEI	2-1	CHE
NWC	3-0	FOR
WEEK 26   13:54:00
FOR	1-0	BRN
ASV	2-2	FUL
MNU	1-0	WHU
LIV	1-2	ARS
CHE	2-1	BRI
MNC	1-1	LEE
EVE	2-1	BOU
SOU	0-1	LEI
CRY	0-3	NWC
WOL	0-1	TOT
WEEK 27   13:56:00
BOU	1-2	FOR
ARS	1-2	MNC
BRN	0-1	CRY
LEE	1-1	ASV
BRI	2-0	SOU
WHU	2-1	EVE
LEI	2-2	TOT
LIV	3-2	WOL
NWC	0-3	CHE
FUL	0-2	MNU
WEEK 28   13:58:00
MNU	3-0	LEE
CHE	4-1	BRN
EVE	3-0	FUL
ASV	0-1	ARS
SOU	1-2	NWC
TOT	1-0	BRI
CRY	2-0	BOU
WOL	1-4	LEI
FOR	2-2	WHU
MNC	0-5	LIV
WEEK 29   14:00:00
WHU	5-0	CRY
BRI	0-1	LEI
LIV	4-0	ASV
BOU	1-0	CHE
BRN	2-1	SOU
LEE	1-0	EVE
ARS	2-1	MNU
MNC	4-1	WOL
FUL	1-0	FOR
NWC	2-0	TOT
WEEK 30   14:02:00
ASV	2-2	MNC
CRY	0-0	FUL
SOU	0-4	BOU
LEI	2-0	NWC
MNU	2-2	LIV
WOL	1-1	BRI
CHE	2-1	WHU
FOR	2-2	LEE
TOT	2-1	BRN
EVE	0-1	ARS
WEEK 31   14:04:00
ARS	5-0	FOR
MNC	0-1	MNU
FUL	1-5	CHE
ASV	1-1	WOL
LEE	3-2	CRY
NWC	3-0	BRI
BOU	3-3	TOT
WHU	3-0	SOU
BRN	1-1	LEI
LIV	2-0	EVE
WEEK 32   14:06:00
EVE	0-1	MNC
WOL	4-0	NWC
TOT	0-3	WHU
CHE	1-1	LEE
FOR	1-0	LIV
SOU	2-0	FUL
LEI	3-1	BOU
CRY	1-1	ARS
BRI	3-0	BRN
MNU	0-0	ASV
WEEK 33   14:08:00
ASV	3-1	EVE
ARS	1-1	CHE
BOU	2-2	BRI
LEE	0-2	SOU
WHU	0-1	LEI
MNU	1-1	WOL
MNC	2-0	FOR
BRN	2-0	NWC
FUL	0-5	TOT
LIV	2-0	CRY
WEEK 34   14:10:00
TOT	4-0	LEE
SOU	2-0	ARS
CHE	0-1	LIV
LEI	2-0	FUL
NWC	3-3	BOU
FOR	2-3	ASV
CRY	0-4	MNC
WOL	1-2	BRN
EVE	0-1	MNU
BRI	2-1	WHU
WEEK 35   14:12:00
BOU	0-1	BRN
LEE	0-2	LEI
ASV	4-1	CRY
ARS	2-1	TOT
MNC	2-1	CHE
LIV	3-1	SOU
EVE	0-3	WOL
WHU	5-1	NWC
FUL	0-3	BRI
MNU	3-0	FOR
WEEK 36   14:14:00
CHE	2-2	ASV
WOL	1-1	BOU
NWC	2-1	FUL
CRY	1-3	MNU
LEI	0-0	ARS
FOR	6-0	EVE
TOT	0-1	LIV
BRI	0-1	LEE
BRN	0-2	WHU
SOU	1-3	MNC
WEEK 37   14:16:00
WHU	1-1	BOU
MNC	4-1	TOT
FUL	1-0	BRN
ASV	1-0	SOU
LEE	0-2	NWC
FOR	1-4	WOL
MNU	0-1	CHE
ARS	3-0	BRI
EVE	2-0	CRY
LIV	4-2	LEI
WEEK 38   14:18:00
SOU	0-2	MNU
BRN	0-0	LEE
CRY	0-0	FOR
BOU	1-1	FUL
WOL	4-0	WHU
CHE	1-0	EVE
TOT	2-2	ASV
BRI	0-1	LIV
NWC	2-4	ARS
LEI	0-3	MNC
