
logo
League 6156	
ResultsLeague Table
EVE	0-2	NWC
LEI	2-2	LEE
WEEK 26   18:58:00
SOU	2-2	EVE
BOU	1-2	ASV
BRI	2-3	LEI
FOR	2-3	MNC
LEE	1-0	FUL
BRN	2-0	TOT
MNU	2-0	ARS
LIV	5-1	CRY
WHU	2-1	WOL
NWC	1-1	CHE
WEEK 27   19:00:00
WOL	5-1	BRN
ASV	1-1	NWC
MNC	0-0	BOU
CRY	1-1	LEE
ARS	4-0	FOR
FUL	2-2	BRI
TOT	1-2	MNU
CHE	3-2	EVE
LIV	3-0	SOU
LEI	2-1	WHU
WEEK 28   19:02:00
BRI	2-0	CRY
SOU	0-1	CHE
EVE	1-2	ASV
LEE	1-5	LIV
BOU	1-0	ARS
BRN	2-1	LEI
FOR	2-2	TOT
NWC	1-1	MNC
WHU	1-0	FUL
MNU	2-0	WOL
WEEK 29   19:04:00
TOT	2-2	BOU
WOL	1-1	FOR
LIV	3-2	BRI
LEI	0-3	MNU
LEE	1-1	SOU
FUL	0-2	BRN
MNC	4-0	EVE
ASV	3-0	CHE
ARS	1-0	NWC
CRY	2-2	WHU
WEEK 30   19:06:00
BRI	4-0	LEE
NWC	2-3	TOT
BRN	0-1	CRY
BOU	2-2	WOL
FOR	2-3	LEI
EVE	3-1	ARS
WHU	3-0	LIV
MNU	4-1	FUL
SOU	0-2	ASV
CHE	4-0	MNC
WEEK 31   19:08:00
ARS	0-1	CHE
LIV	6-0	BRN
BRI	1-2	SOU
MNC	3-0	ASV
CRY	0-0	MNU
WOL	0-0	NWC
FUL	0-1	FOR
LEE	1-2	WHU
TOT	1-1	EVE
LEI	1-0	BOU
WEEK 32   19:10:00
BRN	0-0	LEE
SOU	0-1	MNC
MNU	3-2	LIV
WHU	1-2	BRI
EVE	1-0	WOL
BOU	3-0	FUL
CHE	1-1	TOT
FOR	1-0	CRY
ASV	2-1	ARS
NWC	1-2	LEI
WEEK 33   19:12:00
CRY	2-0	BOU
LEE	0-1	MNU
WOL	1-1	CHE
LIV	1-0	FOR
FUL	1-2	NWC
BRI	3-1	BRN
ARS	1-1	MNC
WHU	3-1	SOU
LEI	2-0	EVE
TOT	1-3	ASV
WEEK 34   19:14:00
SOU	1-1	ARS
CHE	3-1	LEI
BRN	0-2	WHU
MNC	0-2	TOT
MNU	1-0	BRI
BOU	0-1	LIV
ASV	0-2	WOL
FOR	1-1	LEE
NWC	1-0	CRY
EVE	0-0	FUL
WEEK 35   19:16:00
LEE	1-0	BOU
TOT	1-1	ARS
BRN	1-1	SOU
WOL	2-3	MNC
LIV	2-0	NWC
WHU	0-1	MNU
BRI	0-1	FOR
CRY	2-0	EVE
LEI	1-1	ASV
FUL	2-2	CHE
WEEK 36   19:18:00
BOU	1-1	BRI
ASV	3-0	FUL
MNU	0-2	BRN
EVE	0-3	LIV
ARS	0-2	WOL
NWC	3-1	LEE
SOU	3-3	TOT
FOR	3-1	WHU
MNC	1-0	LEI
CHE	1-1	CRY
WEEK 37   19:20:00
CRY	0-0	ASV
WHU	4-0	BOU
WOL	2-1	TOT
BRI	0-0	NWC
MNU	3-0	SOU
LIV	0-1	CHE
LEE	0-1	EVE
BRN	1-2	FOR
FUL	1-2	MNC
LEI	2-2	ARS
WEEK 38   19:22:00
TOT	0-0	LEI
BOU	2-1	BRN
FOR	0-1	MNU
NWC	0-0	WHU
EVE	2-2	BRI
CHE	1-2	LEE
SOU	0-1	WOL
MNC	4-0	CRY
ASV	0-0	LIV
ARS	4-1	FUL
