
logo
League 6148	
ResultsLeague Table
BRN	1-2	FOR
ASV	2-1	BOU
NWC	1-0	CRY
LEE	0-1	MNC
MNU	0-5	LEI
WHU	1-1	TOT
FUL	0-2	LIV
EVE	1-1	BRI
WOL	0-2	CHE
ARS	3-3	SOU
WEEK 33   9:04:00
LEI	1-2	NWC
MNC	1-0	EVE
TOT	1-0	MNU
CRY	2-1	BRN
FOR	1-3	ASV
CHE	2-0	FUL
LEE	0-1	ARS
BOU	1-2	SOU
BRI	1-1	WOL
LIV	0-0	WHU
WEEK 34   9:06:00
BRN	0-2	LEI
MNU	3-1	LIV
NWC	0-0	TOT
FUL	1-1	BRI
WHU	0-4	CHE
ASV	1-1	CRY
WOL	1-2	MNC
ARS	0-2	BOU
EVE	2-1	LEE
SOU	3-1	FOR
WEEK 35   9:08:00
MNC	3-0	FUL
LEI	2-3	ASV
EVE	0-4	ARS
FOR	0-1	BOU
CHE	1-3	MNU
LIV	3-0	NWC
BRI	3-1	WHU
CRY	0-2	SOU
LEE	0-3	WOL
TOT	2-0	BRN
WEEK 36   9:10:00
MNU	0-1	BRI
ARS	1-0	FOR
FUL	0-0	LEE
SOU	1-2	LEI
ASV	0-0	TOT
NWC	2-1	CHE
BOU	1-1	CRY
WHU	0-2	MNC
BRN	0-2	LIV
WOL	0-1	EVE
WEEK 37   9:12:00
BRI	2-3	NWC
EVE	2-2	FUL
LIV	2-0	ASV
CRY	1-1	FOR
CHE	0-0	BRN
MNC	2-1	MNU
TOT	0-0	SOU
LEI	1-0	BOU
WOL	2-2	ARS
LEE	1-1	WHU
WEEK 38   9:14:00
ARS	4-0	CRY
SOU	1-1	LIV
BRN	0-2	BRI
ASV	4-0	CHE
BOU	1-1	TOT
FUL	0-2	WOL
MNU	4-2	LEE
FOR	2-3	LEI
NWC	2-0	MNC
WHU	3-3	EVE
