league_id,week,hour,minutes,HT,AT,HCS,ACS,HL1S,AL1S,HL2S,AL2S,HL3S,AL3S,hl1_stat,al1_stat,hl2_stat,al2_stat,hl3_stat,al3_stat,h_wins,a_wins,h_draws,a_draws,h_loss,a_loss,h_gf,a_gf,h_ga,a_ga,h_gd,a_gd,hs_avg,as_avg,hw_rat,hl_rat,hd_rat,aw_rat,al_rat,ad_rat,ht_points,at_points,ht_pos,at_pos
6171,24,13,54,ASV,LEE,0,0,3,1,1,1,2,2,0,-1,1,-1,-1,0,9,9,6,5,9,10,33,27,39,34,-6,-7,2.0,1.3333333333333333,0.391304347826087,0.391304347826087,0.21739130434782608,0.391304347826087,0.43478260869565216,0.17391304347826086,33,32,10,12
6171,24,13,54,BRN,FOR,5,0,1,0,1,0,0,1,1,-1,-1,-1,-1,1,5,5,8,8,11,11,33,21,37,37,-4,-16,0.6666666666666666,0.3333333333333333,0.17391304347826086,0.4782608695652174,0.34782608695652173,0.21739130434782608,0.43478260869565216,0.34782608695652173,23,23,15,16
6171,24,13,54,TOT,WHU,2,1,3,3,2,1,3,3,1,0,1,-1,1,1,10,15,4,6,10,3,35,45,30,22,5,23,2.6666666666666665,2.3333333333333335,0.391304347826087,0.43478260869565216,0.17391304347826086,0.6521739130434783,0.08695652173913043,0.2608695652173913,34,51,10,2
6171,24,13,54,WOL,CRY,1,1,0,0,3,0,2,0,-1,-1,1,-1,1,-1,7,3,10,3,7,18,35,12,30,39,5,-27,1.6666666666666667,0.0,0.30434782608695654,0.30434782608695654,0.391304347826087,0.13043478260869565,0.782608695652174,0.08695652173913043,31,12,14,20
6171,24,13,54,CHE,ARS,1,1,1,0,2,3,0,2,0,-1,1,1,-1,0,11,15,7,3,6,6,32,42,22,30,10,12,1.0,1.6666666666666667,0.4782608695652174,0.2608695652173913,0.2608695652173913,0.6521739130434783,0.2608695652173913,0.08695652173913043,40,48,5,4
6171,24,13,54,LIV,SOU,5,0,1,1,0,1,2,1,1,-1,-1,-1,0,1,16,10,5,3,3,11,52,24,23,37,29,-13,1.0,1.0,0.6521739130434783,0.13043478260869565,0.21739130434782608,0.43478260869565216,0.43478260869565216,0.13043478260869565,53,33,2,12
6171,25,13,56,SOU,CHE,0,0,0,1,1,1,1,2,-1,0,-1,0,-1,1,10,11,4,8,11,6,24,32,37,22,-13,10,0.6666666666666666,1.3333333333333333,0.4166666666666667,0.4583333333333333,0.125,0.4583333333333333,0.25,0.2916666666666667,34,41,10,5
6171,25,13,56,LEE,TOT,0,0,0,2,1,3,1,2,0,1,-1,1,-1,1,9,10,6,5,10,10,27,35,34,30,-7,5,0.6666666666666666,2.3333333333333335,0.375,0.4166666666666667,0.20833333333333334,0.4166666666666667,0.4166666666666667,0.16666666666666666,33,35,13,10
6171,25,13,56,FUL,LIV,0,1,2,5,0,1,2,0,1,1,-1,1,-1,-1,5,17,5,5,15,3,24,53,39,23,-15,30,1.3333333333333333,2.0,0.20833333333333334,0.5833333333333334,0.20833333333333334,0.6666666666666666,0.125,0.20833333333333334,20,56,17,1
6171,25,13,56,EVE,ASV,0,0,3,0,1,3,1,1,1,0,0,0,1,1,9,9,10,7,6,9,34,33,30,39,4,-6,1.6666666666666667,1.3333333333333333,0.375,0.25,0.375,0.375,0.375,0.25,37,34,7,11
6171,25,13,56,CRY,MNU,1,2,1,0,0,2,0,3,0,-1,-1,1,-1,1,3,13,3,2,19,10,13,43,41,38,-28,5,0.3333333333333333,1.6666666666666667,0.125,0.75,0.125,0.5,0.4166666666666667,0.08333333333333333,12,41,20,6
6171,25,13,56,WOL,BRN,2,1,1,5,0,1,3,1,0,1,-1,1,1,-1,8,5,10,8,7,12,37,34,31,39,6,-5,1.3333333333333333,2.3333333333333335,0.2916666666666667,0.2916666666666667,0.4166666666666667,0.20833333333333334,0.4583333333333333,0.3333333333333333,34,23,13,15
6171,25,13,56,ARS,NWC,1,1,1,1,0,2,3,2,0,-1,-1,1,1,1,15,12,4,2,6,11,43,38,31,39,12,-1,1.3333333333333333,1.6666666666666667,0.625,0.25,0.125,0.5,0.4583333333333333,0.041666666666666664,49,38,4,7
6171,25,13,56,BRI,BOU,0,1,1,0,0,2,1,1,1,-1,-1,1,-1,-1,5,5,4,4,16,16,29,28,45,52,-16,-24,0.6666666666666666,1.0,0.20833333333333334,0.625,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,19,19,19,18
6171,25,13,56,MNC,LEI,4,1,2,0,3,3,3,2,1,-1,1,1,1,1,18,9,3,8,4,8,52,42,21,37,31,5,2.6666666666666665,1.6666666666666667,0.7083333333333334,0.16666666666666666,0.125,0.375,0.2916666666666667,0.3333333333333333,57,35,1,9
6171,25,13,56,WHU,FOR,1,0,1,0,3,0,1,0,-1,-1,0,-1,-1,-1,16,5,6,8,3,12,46,21,22,38,24,-17,1.6666666666666667,0.0,0.625,0.125,0.25,0.20833333333333334,0.4583333333333333,0.3333333333333333,54,23,3,16
6171,26,13,58,NWC,SOU,0,4,1,0,1,0,2,1,0,0,-1,-1,1,-1,12,11,2,4,12,11,38,28,43,37,-5,-9,1.3333333333333333,0.3333333333333333,0.48,0.44,0.08,0.4,0.44,0.16,38,37,7,9
6171,26,13,58,CHE,FUL,0,0,0,0,1,2,1,0,0,-1,0,1,0,-1,11,5,9,6,6,15,32,24,22,39,10,-15,0.6666666666666666,0.6666666666666666,0.44,0.24,0.32,0.2,0.6,0.2,42,21,5,17
6171,26,13,58,FOR,LEE,3,2,0,0,0,0,0,1,-1,0,-1,0,-1,-1,6,9,8,6,12,11,24,29,40,37,-16,-8,0.0,0.3333333333333333,0.2,0.48,0.32,0.36,0.4,0.24,26,33,15,14
6171,26,13,58,BRN,WHU,0,4,1,1,5,1,1,3,-1,1,1,-1,1,0,5,17,8,6,13,3,34,50,43,22,-9,28,2.3333333333333335,1.6666666666666667,0.2,0.48,0.32,0.64,0.12,0.24,23,57,16,2
6171,26,13,58,TOT,EVE,5,0,0,0,2,3,3,1,0,0,1,1,1,0,11,9,5,10,10,7,40,34,30,35,10,-1,1.6666666666666667,1.3333333333333333,0.4,0.4,0.2,0.36,0.24,0.4,38,37,8,9
6171,26,13,58,ASV,ARS,2,2,0,1,0,1,3,0,0,0,0,0,0,-1,9,15,8,5,9,6,35,45,41,33,-6,12,1.0,0.6666666666666666,0.36,0.36,0.28,0.6,0.24,0.16,35,50,11,4
6171,26,13,58,MNU,WOL,2,1,2,2,0,1,2,0,1,1,-1,0,1,-1,14,8,2,10,10,8,45,38,39,33,6,5,1.3333333333333333,1.0,0.52,0.4,0.08,0.32,0.28,0.4,44,34,5,13
6171,26,13,58,LEI,CRY,4,2,1,1,0,1,3,0,-1,-1,-1,0,1,-1,10,3,8,3,8,20,46,15,39,45,7,-30,1.3333333333333333,0.6666666666666666,0.36,0.32,0.32,0.12,0.76,0.12,38,12,7,20
6171,26,13,58,BOU,MNC,0,1,1,4,0,2,2,3,1,1,-1,1,1,1,5,19,4,3,17,4,28,53,53,21,-25,32,1.0,3.0,0.2,0.64,0.16,0.72,0.16,0.12,19,60,18,1
6171,26,13,58,LIV,BRI,4,2,1,0,5,1,1,0,1,-1,1,1,1,-1,18,5,5,4,3,17,57,31,25,49,32,-18,2.3333333333333335,0.3333333333333333,0.68,0.12,0.2,0.2,0.64,0.16,59,19,2,19
6171,27,14,0,EVE,FOR,1,1,0,3,0,0,3,0,-1,1,0,-1,1,-1,9,6,11,9,7,12,35,25,36,41,-1,-16,1.0,1.0,0.34615384615384615,0.2692307692307692,0.38461538461538464,0.23076923076923078,0.46153846153846156,0.3076923076923077,38,27,7,15
6171,27,14,0,MNC,LIV,2,0,1,4,4,1,2,5,1,1,1,1,1,1,20,18,3,5,4,4,55,57,21,27,34,30,2.3333333333333335,3.3333333333333335,0.7307692307692307,0.15384615384615385,0.11538461538461539,0.6923076923076923,0.11538461538461539,0.19230769230769232,63,59,1,2
6171,27,14,0,CRY,BOU,2,3,2,0,1,1,1,0,-1,-1,-1,1,0,-1,3,6,3,4,21,17,17,31,48,55,-31,-24,1.3333333333333333,0.3333333333333333,0.11538461538461539,0.7692307692307693,0.11538461538461539,0.19230769230769232,0.6538461538461539,0.15384615384615385,12,22,20,17
6171,27,14,0,MNU,BRN,1,0,2,0,2,1,0,5,1,-1,1,-1,-1,1,15,5,2,8,10,14,46,34,39,44,7,-10,1.3333333333333333,2.0,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.19230769230769232,0.5,0.3076923076923077,47,23,5,16
6171,27,14,0,FUL,NWC,3,1,0,0,0,1,2,1,0,-1,-1,0,1,-1,6,12,6,2,15,13,27,39,40,46,-13,-7,0.6666666666666666,0.6666666666666666,0.19230769230769232,0.5769230769230769,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.07692307692307693,24,38,16,9
6171,27,14,0,BRI,CHE,1,0,2,0,0,0,1,1,-1,0,-1,0,1,0,6,11,4,9,17,7,32,32,49,23,-17,9,1.0,0.3333333333333333,0.19230769230769232,0.6538461538461539,0.15384615384615385,0.4230769230769231,0.23076923076923078,0.34615384615384615,22,42,19,6
6171,27,14,0,LEE,WHU,0,2,2,4,0,1,0,1,-1,1,0,1,0,-1,9,18,6,6,12,3,29,52,39,22,-10,30,0.6666666666666666,2.0,0.34615384615384615,0.4230769230769231,0.23076923076923078,0.6538461538461539,0.11538461538461539,0.23076923076923078,33,60,14,2
6171,27,14,0,ARS,TOT,1,2,2,5,1,0,1,2,0,1,0,0,0,1,15,12,5,5,7,10,46,42,35,31,11,11,1.3333333333333333,2.3333333333333335,0.5769230769230769,0.23076923076923078,0.19230769230769232,0.4230769230769231,0.38461538461538464,0.19230769230769232,50,41,4,7
6171,27,14,0,SOU,ASV,2,3,4,2,0,0,0,0,1,0,0,0,-1,0,11,10,4,8,12,9,30,38,40,43,-10,-5,1.3333333333333333,0.6666666666666666,0.4230769230769231,0.4230769230769231,0.15384615384615385,0.34615384615384615,0.34615384615384615,0.3076923076923077,37,38,12,8
6171,27,14,0,WOL,LEI,1,0,1,4,2,1,1,0,-1,1,1,-1,0,-1,9,10,10,8,8,9,39,46,33,40,6,6,1.3333333333333333,1.6666666666666667,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077,37,38,13,10
6171,28,14,2,LIV,CRY,2,1,0,2,4,2,1,1,-1,-1,1,-1,1,-1,19,3,5,3,4,22,59,18,28,50,31,-32,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.14814814814814814,0.18518518518518517,0.1111111111111111,0.7777777777777778,0.1111111111111111,62,12,2,20
6171,28,14,2,CHE,MNC,1,1,0,2,0,1,0,4,-1,1,0,1,0,1,11,20,10,4,7,4,33,56,24,22,9,34,0.0,2.3333333333333335,0.4074074074074074,0.25925925925925924,0.3333333333333333,0.7407407407407407,0.14814814814814814,0.1111111111111111,43,64,6,1
6171,28,14,2,WHU,EVE,2,2,2,1,4,0,1,0,1,0,1,-1,1,0,18,9,7,12,3,7,54,37,24,38,30,-1,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.25925925925925924,0.4074074074074074,61,39,3,8
6171,28,14,2,FOR,ARS,2,1,1,1,3,2,0,1,0,-1,1,0,-1,0,7,15,9,5,12,8,27,47,42,37,-15,10,1.3333333333333333,1.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.25925925925925924,0.18518518518518517,30,50,15,4
6171,28,14,2,BRN,LEE,1,1,0,0,0,2,1,0,-1,-1,-1,-1,-1,0,5,9,9,7,14,12,35,30,45,40,-10,-10,0.3333333333333333,0.6666666666666666,0.18518518518518517,0.5185185185185185,0.2962962962962963,0.3333333333333333,0.4444444444444444,0.2222222222222222,24,34,16,14
6171,28,14,2,ASV,FUL,3,1,3,3,2,0,0,0,1,1,0,0,0,-1,11,6,8,6,9,16,41,28,44,43,-3,-15,1.6666666666666667,1.0,0.37037037037037035,0.3333333333333333,0.2962962962962963,0.2222222222222222,0.5555555555555556,0.2222222222222222,41,24,7,17
6171,28,14,2,LEI,MNU,2,2,0,1,4,2,1,2,-1,1,1,1,-1,1,10,15,9,3,9,10,48,48,42,41,6,7,1.6666666666666667,1.6666666666666667,0.37037037037037035,0.3333333333333333,0.2962962962962963,0.5555555555555556,0.37037037037037035,0.07407407407407407,39,48,10,5
6171,28,14,2,TOT,SOU,2,1,2,2,5,4,0,0,1,-1,1,1,0,0,13,11,5,4,10,13,44,31,32,42,12,-11,2.3333333333333335,2.0,0.4444444444444444,0.37037037037037035,0.18518518518518517,0.4074074074074074,0.4444444444444444,0.14814814814814814,44,37,6,12
6171,28,14,2,NWC,BRI,1,1,1,1,0,2,1,0,-1,1,-1,-1,0,-1,12,6,3,5,13,17,40,33,47,50,-7,-17,0.6666666666666666,1.0,0.4444444444444444,0.48148148148148145,0.07407407407407407,0.2222222222222222,0.6296296296296297,0.14814814814814814,39,23,11,18
6171,28,14,2,BOU,WOL,4,1,3,1,0,1,1,2,1,1,-1,-1,1,1,7,9,4,10,17,9,35,40,56,37,-21,3,1.3333333333333333,1.3333333333333333,0.2222222222222222,0.6296296296296297,0.14814814814814814,0.3333333333333333,0.2962962962962963,0.37037037037037035,25,37,16,13
6171,29,14,4,SOU,FOR,0,1,1,2,2,1,4,3,-1,1,-1,0,1,1,11,8,4,9,14,12,31,28,43,42,-12,-14,2.3333333333333335,2.0,0.39285714285714285,0.4642857142857143,0.14285714285714285,0.25,0.42857142857142855,0.32142857142857145,37,33,12,15
6171,29,14,4,FUL,TOT,0,2,1,2,3,2,0,5,-1,1,1,1,0,1,6,14,6,5,17,10,28,46,45,32,-17,14,1.3333333333333333,3.0,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.4642857142857143,0.35714285714285715,0.17857142857142858,24,47,18,6
6171,29,14,4,WOL,LIV,1,2,1,2,1,0,1,4,-1,1,1,-1,-1,1,9,20,10,5,10,4,41,61,39,29,2,32,1.0,2.0,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.6785714285714286,0.14285714285714285,0.17857142857142858,37,65,13,1
6171,29,14,4,MNC,NWC,3,3,1,1,2,1,1,0,0,0,1,-1,1,-1,20,12,5,4,4,13,59,43,25,50,34,-7,1.3333333333333333,0.6666666666666666,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.4642857142857143,0.10714285714285714,65,40,2,9
6171,29,14,4,BRI,ASV,0,0,1,3,1,3,2,2,0,1,1,1,-1,0,6,11,6,9,17,9,33,41,50,44,-17,-3,1.3333333333333333,2.6666666666666665,0.21428571428571427,0.6071428571428571,0.17857142857142858,0.39285714285714285,0.32142857142857145,0.2857142857142857,24,42,17,8
6171,29,14,4,CRY,CHE,1,3,1,1,2,0,2,0,-1,0,-1,-1,-1,0,3,12,3,10,23,7,19,36,53,25,-34,11,1.6666666666666667,0.3333333333333333,0.10714285714285714,0.7857142857142857,0.10714285714285714,0.39285714285714285,0.25,0.35714285714285715,12,46,20,7
6171,29,14,4,ARS,WHU,3,0,1,2,1,2,2,4,-1,0,-1,1,0,1,16,18,5,7,8,4,50,54,37,27,13,27,1.3333333333333333,2.6666666666666665,0.5357142857142857,0.2857142857142857,0.17857142857142858,0.6428571428571429,0.10714285714285714,0.25,53,61,4,3
6171,29,14,4,EVE,LEE,0,0,2,1,1,0,0,2,0,0,0,-1,-1,-1,9,9,13,8,7,12,37,30,38,40,-1,-10,1.0,1.0,0.32142857142857145,0.25,0.42857142857142855,0.32142857142857145,0.42857142857142855,0.25,40,35,9,14
6171,29,14,4,MNU,BOU,4,0,2,4,1,3,2,0,0,1,1,1,1,-1,16,7,3,4,10,18,52,35,41,60,11,-25,1.6666666666666667,2.3333333333333335,0.5357142857142857,0.35714285714285715,0.10714285714285714,0.25,0.6071428571428571,0.14285714285714285,51,25,5,16
6171,29,14,4,LEI,BRN,2,0,2,1,0,0,4,0,0,0,-1,-1,1,-1,11,5,9,9,9,15,50,35,42,47,8,-12,2.0,0.3333333333333333,0.35714285714285715,0.32142857142857145,0.32142857142857145,0.17857142857142858,0.5,0.32142857142857145,42,24,9,18
6171,30,14,6,CHE,WOL,1,0,3,1,1,1,0,1,1,-1,0,-1,-1,1,13,9,10,10,7,11,37,41,25,40,12,1,1.3333333333333333,1.0,0.41379310344827586,0.2413793103448276,0.3448275862068966,0.3103448275862069,0.3448275862068966,0.3448275862068966,49,37,6,13
6171,30,14,6,BOU,LEI,0,1,0,2,4,2,3,0,-1,1,1,0,1,-1,7,12,4,9,19,9,35,51,61,42,-26,9,2.3333333333333335,1.3333333333333333,0.2413793103448276,0.6206896551724138,0.13793103448275862,0.3793103448275862,0.3103448275862069,0.3103448275862069,25,45,16,8
6171,30,14,6,LIV,MNU,0,0,2,4,2,2,0,1,1,1,1,0,-1,1,20,16,6,4,4,10,61,52,29,41,32,11,1.3333333333333333,2.3333333333333335,0.6896551724137931,0.13793103448275862,0.1724137931034483,0.5517241379310345,0.3448275862068966,0.10344827586206896,66,52,1,5
6171,30,14,6,TOT,BRI,4,0,2,0,2,1,2,1,1,0,1,0,1,1,15,6,5,6,10,18,50,33,32,54,18,-21,2.0,0.6666666666666666,0.4827586206896552,0.3448275862068966,0.1724137931034483,0.20689655172413793,0.5862068965517241,0.20689655172413793,50,24,6,17
6171,30,14,6,NWC,CRY,1,0,3,1,1,1,1,2,0,-1,0,-1,-1,-1,13,3,4,3,13,24,44,19,50,54,-6,-35,1.6666666666666667,1.3333333333333333,0.41379310344827586,0.4482758620689655,0.13793103448275862,0.10344827586206896,0.7931034482758621,0.10344827586206896,43,12,9,20
6171,30,14,6,WHU,SOU,1,0,0,0,2,1,2,2,-1,-1,0,-1,1,-1,19,11,7,4,4,15,55,31,27,44,28,-13,1.3333333333333333,1.0,0.6206896551724138,0.13793103448275862,0.2413793103448276,0.3793103448275862,0.4827586206896552,0.13793103448275862,64,37,3,12
6171,30,14,6,BRN,EVE,2,2,0,0,1,2,0,1,-1,0,0,0,-1,0,5,9,10,14,15,7,37,39,49,40,-12,-1,0.3333333333333333,1.0,0.1724137931034483,0.5172413793103449,0.3103448275862069,0.3103448275862069,0.2413793103448276,0.4482758620689655,25,41,17,11
6171,30,14,6,LEE,ARS,3,1,0,3,1,1,0,1,0,1,0,-1,-1,-1,10,16,8,5,12,9,33,51,41,40,-8,11,0.3333333333333333,1.6666666666666667,0.3103448275862069,0.41379310344827586,0.27586206896551724,0.5517241379310345,0.27586206896551724,0.1724137931034483,38,53,12,4
6171,30,14,6,FOR,FUL,0,0,1,0,2,1,1,3,1,-1,1,-1,0,1,8,6,10,7,12,17,28,28,42,45,-14,-17,1.3333333333333333,1.3333333333333333,0.27586206896551724,0.41379310344827586,0.3103448275862069,0.20689655172413793,0.5862068965517241,0.20689655172413793,34,25,15,18
6171,30,14,6,ASV,MNC,1,2,0,3,3,1,3,2,0,0,1,0,1,1,11,21,9,5,10,4,42,61,46,26,-4,35,2.0,2.0,0.3793103448275862,0.3103448275862069,0.3103448275862069,0.6896551724137931,0.13793103448275862,0.1724137931034483,42,68,10,1
6171,31,14,8,BRI,FOR,1,0,0,0,0,1,1,2,-1,0,0,1,0,1,7,8,6,10,18,13,34,28,54,43,-20,-15,0.3333333333333333,1.0,0.2,0.6,0.2,0.26666666666666666,0.4,0.3333333333333333,27,34,16,15
6171,31,14,8,MNC,TOT,3,2,2,4,3,2,1,2,1,1,0,1,0,1,22,15,5,5,4,11,64,52,28,35,36,17,2.0,2.6666666666666665,0.7,0.13333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,71,50,1,6
6171,31,14,8,SOU,LEE,4,1,0,3,0,0,1,1,-1,1,-1,0,-1,0,12,10,4,8,15,13,35,34,45,45,-10,-11,0.3333333333333333,1.3333333333333333,0.36666666666666664,0.5,0.13333333333333333,0.3333333333333333,0.4,0.26666666666666666,40,38,12,13
6171,31,14,8,WOL,NWC,0,0,0,1,1,3,1,1,-1,1,-1,0,-1,0,9,13,11,5,11,13,41,44,40,50,1,-6,0.6666666666666666,1.6666666666666667,0.3,0.36666666666666664,0.3333333333333333,0.43333333333333335,0.43333333333333335,0.13333333333333333,38,44,14,9
6171,31,14,8,ARS,EVE,4,2,1,2,3,0,1,2,-1,0,1,0,-1,0,17,9,5,14,9,8,55,41,42,44,13,-3,1.6666666666666667,1.3333333333333333,0.5333333333333333,0.3,0.16666666666666666,0.3,0.23333333333333334,0.4666666666666667,56,41,4,11
6171,31,14,8,FUL,WHU,2,3,0,1,0,0,1,2,0,1,-1,-1,-1,0,6,20,7,7,18,4,30,58,48,29,-18,29,0.3333333333333333,1.0,0.2,0.5666666666666667,0.23333333333333334,0.6333333333333333,0.13333333333333333,0.23333333333333334,25,67,19,2
6171,31,14,8,CRY,ASV,1,1,0,1,1,0,1,3,-1,-1,-1,0,-1,1,3,11,4,10,24,10,20,43,55,47,-35,-4,0.6666666666666666,1.3333333333333333,0.1,0.8,0.1,0.36666666666666664,0.3333333333333333,0.3,13,43,20,10
6171,31,14,8,MNU,CHE,1,2,0,1,4,3,2,1,0,1,1,1,0,0,16,14,4,10,11,7,53,39,43,26,10,13,2.0,1.6666666666666667,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.43333333333333335,0.23333333333333334,0.3333333333333333,52,52,6,5
6171,31,14,8,BOU,BRN,1,2,0,2,0,0,4,1,-1,0,-1,-1,1,0,7,6,4,10,20,15,36,39,63,50,-27,-11,1.3333333333333333,1.0,0.23333333333333334,0.6333333333333333,0.13333333333333333,0.16666666666666666,0.5,0.3333333333333333,25,28,18,16
6171,31,14,8,LEI,LIV,1,2,1,0,2,2,2,2,1,0,1,1,0,1,12,21,9,6,10,4,52,63,44,30,8,33,1.6666666666666667,1.3333333333333333,0.4,0.3,0.3,0.6666666666666666,0.13333333333333333,0.2,45,69,8,2
6171,32,14,10,FOR,MNC,0,1,0,3,0,2,1,3,-1,1,0,1,1,0,8,23,10,5,14,4,28,65,44,28,-16,37,0.3333333333333333,2.6666666666666665,0.25806451612903225,0.41935483870967744,0.3225806451612903,0.7096774193548387,0.12903225806451613,0.16129032258064516,34,74,15,1
6171,32,14,10,CHE,LEI,1,1,2,1,1,1,3,2,1,-1,1,1,1,1,14,12,11,10,7,10,40,53,27,45,13,8,2.0,1.3333333333333333,0.45161290322580644,0.22580645161290322,0.3225806451612903,0.3870967741935484,0.3225806451612903,0.2903225806451613,53,46,5,8
6171,32,14,10,ASV,WOL,2,0,1,0,1,0,0,1,0,0,-1,-1,0,-1,12,9,10,11,10,12,45,41,47,42,-2,-1,0.6666666666666666,0.3333333333333333,0.3548387096774194,0.3225806451612903,0.3225806451612903,0.2903225806451613,0.3548387096774194,0.3548387096774194,46,38,8,14
6171,32,14,10,EVE,SOU,5,1,2,4,2,0,0,0,-1,1,0,-1,0,-1,10,12,14,4,8,16,46,36,45,50,1,-14,1.3333333333333333,1.3333333333333333,0.2903225806451613,0.25806451612903225,0.45161290322580644,0.3870967741935484,0.4838709677419355,0.12903225806451613,44,40,10,12
6171,32,14,10,NWC,MNU,1,1,0,1,1,0,3,4,0,-1,1,0,0,1,13,16,6,5,13,11,45,54,51,44,-6,10,1.3333333333333333,1.6666666666666667,0.41935483870967744,0.41935483870967744,0.16129032258064516,0.5161290322580645,0.3548387096774194,0.12903225806451613,45,53,10,6
6171,32,14,10,WHU,BRI,2,1,3,1,1,0,0,0,1,1,1,-1,-1,0,21,7,7,6,4,19,60,35,30,56,30,-21,1.3333333333333333,0.3333333333333333,0.6451612903225806,0.12903225806451613,0.22580645161290322,0.22580645161290322,0.5806451612903226,0.1935483870967742,70,27,2,17
6171,32,14,10,TOT,CRY,3,1,2,1,4,0,2,1,-1,0,1,-1,1,-1,16,3,5,4,11,25,55,21,36,58,19,-37,2.6666666666666665,0.6666666666666666,0.4838709677419355,0.3548387096774194,0.16129032258064516,0.0967741935483871,0.7741935483870968,0.12903225806451613,53,13,7,20
6171,32,14,10,LEE,FUL,0,0,1,2,3,0,0,0,-1,-1,1,0,0,-1,10,6,9,8,13,18,34,30,45,48,-11,-18,1.3333333333333333,0.6666666666666666,0.3225806451612903,0.41935483870967744,0.25806451612903225,0.1935483870967742,0.5806451612903226,0.22580645161290322,39,26,13,18
6171,32,14,10,LIV,BOU,4,0,2,1,0,0,2,0,1,-1,0,-1,1,-1,22,7,6,4,4,21,67,36,30,67,37,-31,1.3333333333333333,0.3333333333333333,0.6774193548387096,0.12903225806451613,0.1935483870967742,0.22580645161290322,0.6451612903225806,0.12903225806451613,72,25,2,19
6171,32,14,10,BRN,ARS,0,3,2,4,2,1,0,3,1,1,0,-1,-1,1,6,18,10,5,16,9,39,58,53,42,-14,16,1.3333333333333333,2.6666666666666665,0.1935483870967742,0.4838709677419355,0.3225806451612903,0.5483870967741935,0.2903225806451613,0.16129032258064516,28,59,16,4
6171,33,14,12,CRY,FOR,2,3,1,0,1,0,0,0,-1,-1,0,-1,-1,0,3,9,4,10,26,14,23,31,61,46,-38,-15,0.6666666666666666,0.0,0.09375,0.78125,0.125,0.25,0.4375,0.3125,13,37,20,15
6171,33,14,12,WOL,TOT,1,2,0,3,0,2,0,4,-1,1,0,-1,-1,1,9,17,11,5,13,11,42,57,44,37,-2,20,0.0,3.0,0.28125,0.375,0.34375,0.5,0.34375,0.15625,38,56,14,5
6171,33,14,12,BOU,CHE,1,0,0,1,1,2,0,1,-1,0,-1,1,-1,1,8,14,4,11,21,8,37,40,67,28,-30,12,0.3333333333333333,1.3333333333333333,0.21875,0.65625,0.125,0.4375,0.21875,0.34375,28,53,16,6
6171,33,14,12,BRI,LEE,2,1,1,0,1,1,0,3,-1,0,1,-1,-1,1,8,10,6,9,19,14,37,35,57,47,-20,-12,0.6666666666666666,1.3333333333333333,0.21875,0.59375,0.1875,0.3125,0.40625,0.28125,30,39,16,13
6171,33,14,12,FUL,EVE,2,2,0,5,2,2,0,2,0,1,-1,-1,0,0,6,10,9,15,18,8,32,48,50,47,-18,1,0.6666666666666666,3.0,0.1875,0.5625,0.25,0.3125,0.25,0.4375,27,45,19,10
6171,33,14,12,LEI,NWC,2,1,1,1,1,0,1,1,0,0,-1,0,1,1,13,13,10,6,10,14,55,46,46,53,9,-7,1.0,0.6666666666666666,0.375,0.3125,0.3125,0.40625,0.40625,0.1875,49,45,8,11
6171,33,14,12,MNC,WHU,1,1,1,2,3,3,2,1,1,1,1,1,1,1,23,21,6,8,4,4,66,61,29,31,37,30,2.0,2.0,0.71875,0.125,0.15625,0.65625,0.125,0.21875,75,71,1,3
6171,33,14,12,MNU,ASV,2,0,1,2,1,1,0,1,0,1,-1,0,0,-1,17,12,5,10,11,11,56,45,44,49,12,-4,0.6666666666666666,1.3333333333333333,0.5,0.34375,0.15625,0.375,0.3125,0.3125,56,46,5,9
6171,33,14,12,SOU,ARS,0,3,1,3,4,4,0,1,-1,1,1,1,-1,-1,12,19,4,5,17,9,36,61,53,42,-17,19,1.6666666666666667,2.6666666666666665,0.375,0.5,0.125,0.5625,0.28125,0.15625,40,62,12,4
6171,33,14,12,LIV,BRN,1,2,4,0,2,2,0,2,1,-1,1,1,0,0,22,7,6,10,5,16,68,41,32,54,36,-13,2.0,1.3333333333333333,0.6875,0.125,0.1875,0.1875,0.5,0.3125,72,31,2,16
6171,34,14,14,ARS,FUL,3,1,3,2,3,0,4,2,1,0,1,0,1,-1,20,6,5,9,9,19,64,33,43,53,21,-20,3.3333333333333335,1.3333333333333333,0.5757575757575758,0.2727272727272727,0.15151515151515152,0.18181818181818182,0.5454545454545454,0.2727272727272727,65,27,4,19
